station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TPH,2024-03-01 10:40,,,,80.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011040Z AUTO 08005KT 10SM CLR 02/M02 A2988 RMK T00201020 VRB05KT  MADISHF,
TPH,2024-03-01 10:45,,,,110.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011045Z AUTO 11005KT 10SM CLR 02/M01 A2988 RMK T00201010 MADISHF,
TPH,2024-03-01 10:50,,,,100.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011050Z AUTO 10005KT 10SM CLR 03/M01 A2988 RMK T00301010 VRB05KT  MADISHF,
TPH,2024-03-01 10:55,,,,170.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011055Z AUTO 17005KT 10SM CLR 03/M01 A2988 RMK T00301010 VRB05KT  MADISHF,
TPH,2024-03-01 11:00,,,,150.00,7.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011100Z AUTO 15007KT 10SM CLR 03/M01 A2988 RMK T00301010 MADISHF,
TPH,2024-03-01 11:05,,,,160.00,4.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011105Z AUTO 16004KT 10SM CLR 03/M01 A2988 RMK T00301010 MADISHF,
TPH,2024-03-01 11:10,,,,150.00,2.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011110Z AUTO 15002KT 10SM CLR 03/M01 A2988 RMK T00301010 MADISHF,
TPH,2024-03-01 11:15,,,,170.00,4.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011115Z AUTO 17004KT 10SM CLR 02/M01 A2988 RMK T00201010 MADISHF,
TPH,2024-03-01 11:20,,,,190.00,7.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011120Z AUTO 19007KT 10SM CLR 02/M01 A2988 RMK T00201010 MADISHF,
TPH,2024-03-01 11:25,,,,190.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011125Z AUTO 19005KT 10SM CLR 03/M01 A2988 RMK T00301010 MADISHF,
TPH,2024-03-01 11:30,,,,170.00,7.00,,29.87,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011130Z AUTO 17007KT 10SM CLR 02/M02 A2987 RMK T00201020 MADISHF,
TPH,2024-03-01 11:35,,,,160.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011135Z AUTO 16005KT 10SM CLR 01/M02 A2988 RMK T00101020 MADISHF,
TPH,2024-03-01 11:40,,,,160.00,7.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011140Z AUTO 16007KT 10SM CLR 01/M02 A2988 RMK T00101020 MADISHF,
TPH,2024-03-01 11:45,,,,160.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011145Z AUTO 16005KT 10SM CLR 00/M02 A2988 RMK T00001020 MADISHF,
TPH,2024-03-01 11:50,,,,150.00,4.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011150Z AUTO 15004KT 10SM CLR 00/M02 A2988 RMK T00001020 VRB04KT  MADISHF,
TPH,2024-03-01 11:55,,,,100.00,2.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011155Z AUTO 10002KT 10SM CLR M01/M03 A2988 RMK T10101030 MADISHF,
TPH,2024-03-01 12:00,,,,70.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011200Z AUTO 07005KT 10SM CLR M01/M03 A2988 RMK T10101030 MADISHF,
TPH,2024-03-01 12:05,,,,80.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011205Z AUTO 08005KT 10SM CLR M01/M03 A2988 RMK T10101030 MADISHF,
TPH,2024-03-01 12:10,,,,90.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011210Z AUTO 09005KT 10SM CLR M02/M03 A2988 RMK T10201030 MADISHF,
TPH,2024-03-01 12:15,,,,110.00,5.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011215Z AUTO 11005KT 10SM CLR M02/M03 A2988 RMK T10201030 MADISHF,
TPH,2024-03-01 12:20,,,,120.00,9.00,,29.87,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011220Z AUTO 12009KT 10SM CLR M01/M02 A2987 RMK T10101020 MADISHF,
TPH,2024-03-01 12:25,,,,130.00,8.00,,29.87,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011225Z AUTO 13008KT 10SM CLR 00/M02 A2987 RMK T00001020 MADISHF,
TPH,2024-03-01 12:30,,,,130.00,8.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011230Z AUTO 13008KT 10SM CLR 00/M02 A2988 RMK T00001020 MADISHF,
TPH,2024-03-01 12:35,,,,130.00,7.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011235Z AUTO 13007KT 10SM CLR 00/M02 A2988 RMK T00001020 MADISHF,
TPH,2024-03-01 12:40,,,,140.00,8.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011240Z AUTO 14008KT 10SM CLR M01/M02 A2988 RMK T10101020 MADISHF,
TPH,2024-03-01 12:45,,,,160.00,8.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011245Z AUTO 16008KT 10SM CLR M01/M02 A2988 RMK T10101020 MADISHF,
TPH,2024-03-01 12:50,,,,170.00,11.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011250Z AUTO 17011KT 10SM CLR 00/M02 A2988 RMK T00001020 MADISHF,
TPH,2024-03-01 12:55,,,,180.00,14.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011255Z AUTO 18014KT 10SM CLR 01/M01 A2988 RMK T00101010 MADISHF,
TPH,2024-03-01 13:00,,,,170.00,14.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011300Z AUTO 17014KT 10SM CLR 02/M01 A2988 RMK T00201010 MADISHF,
TPH,2024-03-01 13:05,,,,160.00,11.00,,29.88,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011305Z AUTO 16011KT 10SM CLR 02/M01 A2988 RMK T00201010 MADISHF,
TPH,2024-03-01 13:10,,,,150.00,11.00,,29.89,,10.00,,FEW,,,,2000.00,,,,,,,,,,,,KTPH 011310Z AUTO 15011KT 10SM FEW020 02/M01 A2989 RMK T00201010 MADISHF,
TPH,2024-03-01 13:15,,,,160.00,5.00,,29.89,,10.00,,SCT,,,,2000.00,,,,,,,,,,,,KTPH 011315Z AUTO 16005KT 10SM SCT020 02/M01 A2989 RMK T00201010 MADISHF,
TPH,2024-03-01 13:20,,,,150.00,7.00,,29.89,,10.00,,SCT,,,,2000.00,,,,,,,,,,,,KTPH 011320Z AUTO 15007KT 10SM SCT020 02/M01 A2989 RMK T00201010 MADISHF,
TPH,2024-03-01 13:25,,,,150.00,8.00,,29.89,,10.00,,SCT,,,,2000.00,,,,,,,,,,,,KTPH 011325Z AUTO 15008KT 10SM SCT020 02/M01 A2989 RMK T00201010 MADISHF,
TPH,2024-03-01 13:30,,,,130.00,8.00,,29.89,,10.00,,BKN,,,,2000.00,,,,,,,,,,,,KTPH 011330Z AUTO 13008KT 10SM BKN020 02/M01 A2989 RMK T00201010 MADISHF,
TPH,2024-03-01 13:35,,,,90.00,9.00,,29.89,,10.00,,BKN,,,,2000.00,,,,,,,,,,,,KTPH 011335Z AUTO 09009KT 10SM BKN020 01/M01 A2989 RMK T00101010 MADISHF,
TPH,2024-03-01 13:40,,,,90.00,9.00,,29.89,,10.00,,BKN,,,,1900.00,,,,,,,,,,,,KTPH 011340Z AUTO 09009KT 10SM BKN019 01/M02 A2989 RMK T00101020 MADISHF,
TPH,2024-03-01 13:45,,,,90.00,5.00,,29.89,,10.00,,SCT,,,,1900.00,,,,,,,,,,,,KTPH 011345Z AUTO 09005KT 10SM SCT019 00/M02 A2989 RMK T00001020 MADISHF,
TPH,2024-03-01 13:50,,,,110.00,5.00,,29.89,,10.00,,SCT,,,,1900.00,,,,,,,,,,,,KTPH 011350Z AUTO 11005KT 10SM SCT019 M01/M02 A2989 RMK T10101020 MADISHF,
TPH,2024-03-01 13:55,,,,120.00,5.00,,29.89,,10.00,,FEW,,,,1900.00,,,,,,,,,,,,KTPH 011355Z AUTO 12005KT 10SM FEW019 00/M02 A2989 RMK T00001020 MADISHF,
TPH,2024-03-01 14:00,,,,150.00,5.00,,29.89,,10.00,,FEW,,,,1900.00,,,,,,,,,,,,KTPH 011400Z AUTO 15005KT 10SM FEW019 M01/M02 A2989 RMK T10101020 MADISHF,
TPH,2024-03-01 14:05,,,,170.00,7.00,,29.89,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011405Z AUTO 17007KT 10SM CLR 00/M02 A2989 RMK T00001020 MADISHF,
TPH,2024-03-01 14:10,,,,200.00,10.00,,29.89,,10.00,15.00,CLR,,,,,,,,,,,,,,,,KTPH 011410Z AUTO 20010G15KT 10SM CLR 01/M01 A2989 RMK T00101010 MADISHF,
TPH,2024-03-01 14:15,,,,180.00,11.00,,29.90,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011415Z AUTO 18011KT 10SM CLR 02/M01 A2990 RMK T00201010 MADISHF,
TPH,2024-03-01 14:20,,,,180.00,5.00,,29.90,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011420Z AUTO 18005KT 10SM CLR 01/M01 A2990 RMK T00101010 MADISHF,
TPH,2024-03-01 14:25,,,,160.00,2.00,,29.90,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011425Z AUTO 16002KT 10SM CLR 01/M01 A2990 RMK T00101010 MADISHF,
TPH,2024-03-01 14:30,,,,100.00,2.00,,29.90,,10.00,,FEW,,,,2000.00,,,,,,,,,,,,KTPH 011430Z AUTO 10002KT 10SM FEW020 01/M01 A2990 RMK T00101010 VRB03KT  MADISHF,
TPH,2024-03-01 14:35,,,,,,,29.90,,10.00,,SCT,,,,1800.00,,,,,,,,,,,,KTPH 011435Z AUTO /////KT 10SM SCT018 01/M01 A2990 RMK T00101010 MADISHF,
TPH,2024-03-01 14:40,,,,,,,29.90,,10.00,,SCT,,,,1800.00,,,,,,,,,,,,KTPH 011440Z AUTO /////KT 10SM SCT018 00/M01 A2990 RMK T00001010 MADISHF,
TPH,2024-03-01 14:45,,,,120.00,4.00,,29.90,,10.00,,BKN,,,,1800.00,,,,,,,,,,,,KTPH 011445Z AUTO 12004KT 10SM BKN018 01/M01 A2990 RMK T00101010 VRB04KT  MADISHF,
TPH,2024-03-01 14:50,,,,100.00,5.00,,29.90,,10.00,,BKN,,,,1700.00,,,,,,,,,,,,KTPH 011450Z AUTO 10005KT 10SM BKN017 01/M01 A2990 RMK T00101010 MADISHF,
TPH,2024-03-01 14:55,,,,130.00,4.00,,29.90,,10.00,,BKN,,,,1700.00,,,,,,,,,,,,KTPH 011455Z AUTO 13004KT 10SM BKN017 01/M01 A2990 RMK T00101010 MADISHF,
TPH,2024-03-01 15:00,,,,,,,29.90,,10.00,,BKN,,,,1700.00,,,,,,,,,,,,KTPH 011500Z AUTO /////KT 10SM BKN017 02/00 A2990 RMK T00200000 MADISHF,
TPH,2024-03-01 15:05,,,,170.00,8.00,,29.90,,10.00,,BKN,,,,1700.00,,,,,,,,,,,,KTPH 011505Z AUTO 17008KT 10SM BKN017 02/00 A2990 RMK T00200000 MADISHF,
TPH,2024-03-01 15:10,,,,170.00,11.00,,29.90,,10.00,,SCT,,,,1700.00,,,,,,,,,,,,KTPH 011510Z AUTO 17011KT 10SM SCT017 02/00 A2990 RMK T00200000 MADISHF,
TPH,2024-03-01 15:15,,,,170.00,11.00,,29.90,,10.00,,FEW,,,,1700.00,,,,,,,,,,,,KTPH 011515Z AUTO 17011KT 10SM FEW017 02/00 A2990 RMK T00200000 MADISHF,
TPH,2024-03-01 15:20,,,,170.00,13.00,,29.90,,10.00,,FEW,,,,1700.00,,,,,,,,,,,,KTPH 011520Z AUTO 17013KT 10SM FEW017 02/00 A2990 RMK T00200000 MADISHF,
TPH,2024-03-01 15:25,,,,160.00,13.00,,29.90,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011525Z AUTO 16013KT 10SM CLR 03/00 A2990 RMK T00300000 MADISHF,
TPH,2024-03-01 15:30,,,,170.00,13.00,,29.90,,10.00,19.00,CLR,,,,,,,,,,,,,,,,KTPH 011530Z AUTO 17013G19KT 10SM CLR 03/00 A2990 RMK T00300000 MADISHF,
TPH,2024-03-01 15:35,,,,170.00,17.00,,29.90,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 011535Z AUTO 17017G22KT 10SM CLR 03/00 A2990 RMK T00300000 MADISHF,
TPH,2024-03-01 15:40,,,,170.00,17.00,,29.90,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011540Z AUTO 17017KT 10SM CLR 03/00 A2990 RMK T00300000 MADISHF,
TPH,2024-03-01 15:45,,,,170.00,16.00,,29.90,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 011545Z AUTO 17016G22KT 10SM CLR 03/01 A2990 RMK T00300010 MADISHF,
TPH,2024-03-01 15:50,,,,180.00,16.00,,29.91,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011550Z AUTO 18016KT 10SM CLR 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 15:55,,,,170.00,15.00,,29.91,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011555Z AUTO 17015KT 10SM CLR 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 16:00,,,,170.00,17.00,,29.91,,10.00,23.00,CLR,,,,,,,,,,,,,,,,KTPH 011600Z AUTO 17017G23KT 10SM CLR 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 16:05,,,,170.00,18.00,,29.90,,10.00,22.00,CLR,,,,,,,,,,,,,,,,KTPH 011605Z AUTO 17018G22KT 10SM CLR 04/01 A2990 RMK T00400010 MADISHF,
TPH,2024-03-01 16:10,,,,170.00,19.00,,29.91,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011610Z AUTO 17019KT 10SM CLR 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 16:15,,,,170.00,18.00,,29.91,,10.00,23.00,CLR,,,,,,,,,,,,,,,,KTPH 011615Z AUTO 17018G23KT 10SM CLR 04/00 A2991 RMK T00400000 MADISHF,
TPH,2024-03-01 16:20,,,,160.00,16.00,,29.91,,10.00,,FEW,FEW,,,1400.00,2000.00,,,,,,,,,,,KTPH 011620Z AUTO 16016KT 10SM FEW014 FEW020 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 16:25,,,,160.00,17.00,,29.91,,10.00,,SCT,,,,1600.00,,,,,,,,,,,,KTPH 011625Z AUTO 16017KT 10SM SCT016 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 16:30,,,,150.00,18.00,,29.91,,10.00,,BKN,,,,1600.00,,,,,,,,,,,,KTPH 011630Z AUTO 15018KT 10SM BKN016 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 16:35,,,,150.00,16.00,,29.91,,10.00,,BKN,,,,1600.00,,,,,,,,,,,,KTPH 011635Z AUTO 15016KT 10SM BKN016 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 16:40,,,,150.00,16.00,,29.91,,10.00,,BKN,,,,1600.00,,,,,,,,,,,,KTPH 011640Z AUTO 15016KT 10SM BKN016 04/01 A2991 RMK T00400010 MADISHF,
TPH,2024-03-01 16:45,,,,160.00,16.00,,29.91,,10.00,,OVC,,,,1700.00,,,,,,,,,,,,KTPH 011645Z AUTO 16016KT 10SM OVC017 05/01 A2991 RMK T00500010 MADISHF,
TPH,2024-03-01 16:50,,,,160.00,14.00,,29.91,,10.00,,OVC,,,,1700.00,,,,,,,,,,,,KTPH 011650Z AUTO 16014KT 10SM OVC017 05/01 A2991 RMK T00500010 MADISHF,
TPH,2024-03-01 16:55,,,,160.00,16.00,,29.90,,10.00,21.00,BKN,,,,1700.00,,,,,,,,,,,,KTPH 011655Z AUTO 16016G21KT 10SM BKN017 06/01 A2990 RMK T00600010 MADISHF,
TPH,2024-03-01 17:00,,,,180.00,21.00,,29.90,,10.00,,BKN,,,,1700.00,,,,,,,,,,,,KTPH 011700Z AUTO 18021KT 10SM BKN017 06/01 A2990 RMK T00600010 MADISHF,
TPH,2024-03-01 17:05,,,,170.00,20.00,,29.90,,10.00,27.00,SCT,,,,1700.00,,,,,,,,,,,,KTPH 011705Z AUTO 17020G27KT 10SM SCT017 06/00 A2990 RMK T00600000 MADISHF,
TPH,2024-03-01 17:10,,,,170.00,19.00,,29.90,,10.00,23.00,SCT,,,,1700.00,,,,,,,,,,,,KTPH 011710Z AUTO 17019G23KT 10SM SCT017 06/00 A2990 RMK T00600000 MADISHF,
TPH,2024-03-01 17:15,,,,170.00,17.00,,29.90,,10.00,22.00,FEW,,,,1700.00,,,,,,,,,,,,KTPH 011715Z AUTO 17017G22KT 10SM FEW017 06/00 A2990 RMK T00600000 MADISHF,
TPH,2024-03-01 17:20,,,,170.00,18.00,,29.90,,10.00,,FEW,,,,1700.00,,,,,,,,,,,,KTPH 011720Z AUTO 17018KT 10SM FEW017 07/00 A2990 RMK T00700000 MADISHF,
TPH,2024-03-01 17:25,,,,170.00,19.00,,29.90,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011725Z AUTO 17019KT 10SM CLR 07/00 A2990 RMK T00700000 MADISHF,
TPH,2024-03-01 17:30,,,,160.00,18.00,,29.90,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011730Z AUTO 16018KT 10SM CLR 07/00 A2990 RMK T00700000 MADISHF,
TPH,2024-03-01 17:35,,,,170.00,18.00,,29.90,,10.00,,FEW,,,,2000.00,,,,,,,,,,,,KTPH 011735Z AUTO 17018KT 10SM FEW020 06/M01 A2990 RMK T00601010 MADISHF,
TPH,2024-03-01 17:40,,,,160.00,17.00,,29.90,,10.00,22.00,FEW,,,,2000.00,,,,,,,,,,,,KTPH 011740Z AUTO 16017G22KT 10SM FEW020 06/00 A2990 RMK T00600000 MADISHF,
TPH,2024-03-01 17:45,,,,160.00,17.00,,29.90,,10.00,22.00,SCT,,,,2000.00,,,,,,,,,,,,KTPH 011745Z AUTO 16017G22KT 10SM SCT020 06/00 A2990 RMK T00600000 MADISHF,
TPH,2024-03-01 17:50,,,,160.00,18.00,,29.90,,10.00,23.00,SCT,,,,2200.00,,,,,,,,,,,,KTPH 011750Z AUTO 16018G23KT 10SM SCT022 07/00 A2990 RMK T00700000 MADISHF,
TPH,2024-03-01 17:55,,,,170.00,18.00,,29.90,,10.00,,SCT,,,,2200.00,,,,,,,,,,,,KTPH 011755Z AUTO 17018KT 10SM SCT022 07/00 A2990 RMK T00700000 MADISHF,
TPH,2024-03-01 18:00,,,,170.00,20.00,,29.90,,10.00,24.00,SCT,,,,2200.00,,,,,,,,,,,,KTPH 011800Z AUTO 17020G24KT 10SM SCT022 07/00 A2990 RMK T00700000 MADISHF,
TPH,2024-03-01 18:05,,,,180.00,21.00,,29.89,,10.00,26.00,SCT,,,,2200.00,,,,,,,,,,,,KTPH 011805Z AUTO 18021G26KT 10SM SCT022 07/M01 A2989 RMK T00701010 MADISHF,
TPH,2024-03-01 18:10,,,,180.00,19.00,,29.89,,10.00,28.00,FEW,,,,2200.00,,,,,,,,,,,,KTPH 011810Z AUTO 18019G28KT 10SM FEW022 07/00 A2989 RMK T00700000 MADISHF,
TPH,2024-03-01 18:15,,,,170.00,20.00,,29.89,,10.00,27.00,FEW,,,,2200.00,,,,,,,,,,,,KTPH 011815Z AUTO 17020G27KT 10SM FEW022 07/M01 A2989 RMK T00701010 MADISHF,
TPH,2024-03-01 18:20,,,,180.00,19.00,,29.89,,10.00,26.00,FEW,,,,2400.00,,,,,,,,,,,,KTPH 011820Z AUTO 18019G26KT 10SM FEW024 07/M01 A2989 RMK T00701010 MADISHF,
TPH,2024-03-01 18:25,,,,180.00,22.00,,29.89,,10.00,,FEW,,,,2400.00,,,,,,,,,,,,KTPH 011825Z AUTO 18022KT 10SM FEW024 08/M01 A2989 RMK T00801010 MADISHF,
TPH,2024-03-01 18:30,,,,180.00,22.00,,29.89,,10.00,31.00,CLR,,,,,,,,,,,,,,,,KTPH 011830Z AUTO 18022G31KT 10SM CLR 08/M01 A2989 RMK T00801010 MADISHF,
TPH,2024-03-01 18:35,,,,180.00,22.00,,29.89,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 011835Z AUTO 18022G28KT 10SM CLR 08/M01 A2989 RMK T00801010 MADISHF,
TPH,2024-03-01 18:40,,,,180.00,20.00,,29.89,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011840Z AUTO 18020KT 10SM CLR 08/M01 A2989 RMK T00801010 MADISHF,
TPH,2024-03-01 18:45,,,,180.00,19.00,,29.89,,10.00,29.00,FEW,,,,2600.00,,,,,,,,,,,,KTPH 011845Z AUTO 18019G29KT 10SM FEW026 08/M01 A2989 RMK T00801010 MADISHF,
TPH,2024-03-01 18:50,,,,180.00,21.00,,29.89,,10.00,28.00,FEW,,,,2800.00,,,,,,,,,,,,KTPH 011850Z AUTO 18021G28KT 10SM FEW028 08/M01 A2989 RMK T00801010 MADISHF,
TPH,2024-03-01 18:55,,,,,22.00,,29.88,,10.00,,FEW,,,,2800.00,,,,,,,,,,,,KTPH 011855Z AUTO ///22KT 10SM FEW028 08/M01 A2988 RMK T00801010 MADISHF,
TPH,2024-03-01 19:00,,,,180.00,23.00,,29.88,,10.00,30.00,FEW,,,,2800.00,,,,,,,,,,,,KTPH 011900Z AUTO 18023G30KT 10SM FEW028 08/M01 A2988 RMK T00801010 MADISHF,
TPH,2024-03-01 19:05,,,,170.00,22.00,,29.88,,10.00,,FEW,,,,2800.00,,,,,,,,,,,,KTPH 011905Z AUTO 17022KT 10SM FEW028 08/M01 A2988 RMK T00801010 MADISHF,
TPH,2024-03-01 19:10,,,,170.00,22.00,,29.88,,10.00,28.00,FEW,,,,2800.00,,,,,,,,,,,,KTPH 011910Z AUTO 17022G28KT 10SM FEW028 08/M01 A2988 RMK T00801010 MADISHF,
TPH,2024-03-01 19:15,,,,180.00,22.00,,29.88,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 011915Z AUTO 18022G30KT 10SM CLR 09/M01 A2988 RMK T00901010 MADISHF,
TPH,2024-03-01 19:20,,,,170.00,19.00,,29.87,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 011920Z AUTO 17019G29KT 10SM CLR 09/M01 A2987 RMK T00901010 MADISHF,
TPH,2024-03-01 19:25,,,,170.00,23.00,,29.87,,10.00,30.00,CLR,,,,,,,,,,,,,,,,KTPH 011925Z AUTO 17023G30KT 10SM CLR 09/M01 A2987 RMK T00901010 MADISHF,
TPH,2024-03-01 19:30,,,,160.00,21.00,,29.87,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 011930Z AUTO 16021G28KT 10SM CLR 08/M01 A2987 RMK T00801010 MADISHF,
TPH,2024-03-01 19:35,,,,170.00,23.00,,29.86,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 011935Z AUTO 17023G29KT 10SM CLR 09/M01 A2986 RMK T00901010 MADISHF,
TPH,2024-03-01 19:40,,,,170.00,21.00,,29.86,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 011940Z AUTO 17021G29KT 10SM CLR 09/M02 A2986 RMK T00901020 MADISHF,
TPH,2024-03-01 19:45,,,,180.00,22.00,,29.86,,10.00,29.00,CLR,,,,,,,,,,,,,,,,KTPH 011945Z AUTO 18022G29KT 10SM CLR 10/M02 A2986 RMK T01001020 MADISHF,
TPH,2024-03-01 19:50,,,,180.00,22.00,,29.86,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 011950Z AUTO 18022G28KT 10SM CLR 09/M02 A2986 RMK T00901020 MADISHF,
TPH,2024-03-01 19:55,,,,170.00,22.00,,29.85,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 011955Z AUTO 17022KT 10SM CLR 09/M02 A2985 RMK T00901020 MADISHF,
TPH,2024-03-01 20:00,,,,180.00,21.00,,29.85,,10.00,,CLR,,,,,,,,,,,,,,,,KTPH 012000Z AUTO 18021KT 10SM CLR 09/M02 A2985 RMK T00901020 MADISHF,
TPH,2024-03-01 20:05,,,,180.00,22.00,,29.85,,10.00,31.00,CLR,,,,,,,,,,,,,,,,KTPH 012005Z AUTO 18022G31KT 10SM CLR 10/M02 A2985 RMK T01001020 MADISHF,
TPH,2024-03-01 20:10,,,,180.00,22.00,,29.85,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 012010Z AUTO 18022G28KT 10SM CLR 09/M02 A2985 RMK T00901020 MADISHF,
TPH,2024-03-01 20:15,,,,180.00,20.00,,29.85,,10.00,27.00,CLR,,,,,,,,,,,,,,,,KTPH 012015Z AUTO 18020G27KT 10SM CLR 09/M02 A2985 RMK T00901020 MADISHF,
TPH,2024-03-01 20:20,,,,,,,29.85,,10.00,28.00,CLR,,,,,,,,,,,,,,,,KTPH 012020Z AUTO /////G28KT 10SM CLR 10/M02 A2985 RMK T01001020 MADISHF,
TPH,2024-03-01 20:25,,,,180.00,20.00,,29.84,,10.00,,FEW,,,,4300.00,,,,,,,,,,,,KTPH 012025Z AUTO 18020KT 10SM FEW043 10/M02 A2984 RMK T01001020 MADISHF,
TPH,2024-03-01 20:30,,,,180.00,22.00,,29.84,,10.00,,FEW,,,,4300.00,,,,,,,,,,,,KTPH 012030Z AUTO 18022KT 10SM FEW043 09/M02 A2984 RMK T00901020 MADISHF,
TPH,2024-03-01 20:35,,,,170.00,22.00,,29.84,,10.00,29.00,FEW,,,,4100.00,,,,,,,,,,,,KTPH 012035Z AUTO 17022G29KT 10SM FEW041 10/M02 A2984 RMK T01001020 MADISHF,
TPH,2024-03-01 20:40,,,,170.00,22.00,,29.84,,10.00,28.00,FEW,,,,4100.00,,,,,,,,,,,,KTPH 012040Z AUTO 17022G28KT 10SM FEW041 10/M02 A2984 RMK T01001020 MADISHF,
TPH,2024-03-01 20:45,,,,170.00,21.00,,29.83,,10.00,26.00,FEW,,,,4100.00,,,,,,,,,,,,KTPH 012045Z AUTO 17021G26KT 10SM FEW041 11/M02 A2983 RMK T01101020 MADISHF,
TPH,2024-03-01 20:50,,,,170.00,20.00,,29.83,,10.00,,FEW,,,,4200.00,,,,,,,,,,,,KTPH 012050Z AUTO 17020KT 10SM FEW042 11/M02 A2983 RMK T01101020 MADISHF,
TPH,2024-03-01 20:55,,,,180.00,19.00,,29.83,,10.00,27.00,CLR,,,,,,,,,,,,,,,,KTPH 012055Z AUTO 18019G27KT 10SM CLR 11/M02 A2983 RMK T01101020 MADISHF,
TPH,2024-03-01 21:00,,,,170.00,19.00,,29.82,,10.00,26.00,CLR,,,,,,,,,,,,,,,,KTPH 012100Z AUTO 17019G26KT 10SM CLR 11/M02 A2982 RMK T01101020 MADISHF,
